commit	full_hash	date	family	status	old_path	path	subject
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	notebooks/curriculum/distance_autocurriculum_250x250.ipynb	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	notebooks/scaling/full_layout_60ants_half_food_shared_writes_write_cost_8bits_50x50.ipynb	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	notebooks/scaling/full_layout_8ants_half_food_shared_writes_write_cost_8bits_50x50.ipynb	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/.gitignore	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/Makefile	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/README.md	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/data/figure_250x250.csv	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/data/figure_25x25_modes.csv	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/data/figure_behavior_sources.csv	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/data/figure_bits_vs_ants.csv	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/data/figure_critic_50x50.csv	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/data/figure_rare_50x50.csv	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/data/figure_sources.md	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/figures/fig_250x250_diagnostics.pdf	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/figures/fig_250x250_diagnostics.png	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/figures/fig_25x25_modes.pdf	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/figures/fig_25x25_modes.png	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/figures/fig_behavior_montage.jpg	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/figures/fig_bits_vs_ants.pdf	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/figures/fig_bits_vs_ants.png	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/figures/fig_critic_50x50.pdf	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/figures/fig_critic_50x50.png	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/figures/fig_rare_50x50.pdf	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/figures/fig_rare_50x50.png	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/main.pdf	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/main.tex	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/references.bib	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	report/scripts/build_figures.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	scripts/render_jax_channel_grid_video.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	scripts/run_full_layout_8ants_half_food_continuation.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	scripts/run_full_layout_proximity_continuation.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	src/ant_byte_env/experiments.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	A	.	src/ant_byte_env/jax_distance_autocurriculum_env.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	src/ant_byte_env/notebook_workflows.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	src/ant_byte_env/rendering.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	src/ant_byte_env/training/jax_mappo/cli.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	src/ant_byte_env/training/jax_mappo/core.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	src/ant_byte_env/training/jax_mappo/curriculum.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	src/ant_byte_env/training/jax_mappo/probe.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	src/ant_byte_env/training/jax_mappo/rollout.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	src/ant_byte_env/training/jax_mappo/runner.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	src/ant_byte_env/training/jax_mappo/transfer.py	chore: checkpoint overnight research state
a4ed53c	a4ed53ca8aa2b85b9497b74678af9a49b8e0793d	2026-07-03T18:10:04-03:00	sixty-ant-50x50-stabilization	M	.	tests/test_notebook_layout.py	chore: checkpoint overnight research state
034b752	034b7526ea630e98a1e7da19c00f08986654f247	2026-07-03T18:16:44-03:00	report-site-paper-assets	A	.	docs/planning/complete-experiment-chronology.md	docs: add complete experiment chronology
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/.nojekyll	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/index.html	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/curves/curve_100x100_bridge.svg	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/curves/curve_250x250_reset.svg	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/curves/curve_25x25_ant_count.svg	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/curves/curve_50x50_efficiency_sweep.svg	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/curves/curve_50x50_efficient.svg	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/plots/fig_250x250_diagnostics.png	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/plots/fig_25x25_modes.png	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/plots/fig_behavior_montage.jpg	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/plots/fig_bits_vs_ants.png	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/plots/fig_critic_50x50.png	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/plots/fig_rare_50x50.png	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/report-draft.pdf	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/videos/bridge-100x100.mp4	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/videos/forage-25x25-4ants.mp4	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/videos/frontier-250x250.mp4	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/videos/frontier-50x50.mp4	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/site.js	feat: add report website
c82519e	c82519e00dbb47b27ea73a0d7db03b15f51fa283	2026-07-03T18:27:10-03:00	twofifty-frontier-reset	A	.	docs/report-site/styles.css	feat: add report website
d29580a	d29580ad9084ea0ff63eb5327c164e00cb568318	2026-07-03T20:18:21-03:00	bigmap-deployment-rendering	M	.	docs/index.html	feat: add interactive policy sandbox
d29580a	d29580ad9084ea0ff63eb5327c164e00cb568318	2026-07-03T20:18:21-03:00	bigmap-deployment-rendering	A	.	docs/report-site/assets/data/policy-runner-25x25-4ants.js	feat: add interactive policy sandbox
d29580a	d29580ad9084ea0ff63eb5327c164e00cb568318	2026-07-03T20:18:21-03:00	bigmap-deployment-rendering	A	.	docs/report-site/assets/sprites/ant.png	feat: add interactive policy sandbox
d29580a	d29580ad9084ea0ff63eb5327c164e00cb568318	2026-07-03T20:18:21-03:00	bigmap-deployment-rendering	A	.	docs/report-site/assets/sprites/food.png	feat: add interactive policy sandbox
d29580a	d29580ad9084ea0ff63eb5327c164e00cb568318	2026-07-03T20:18:21-03:00	bigmap-deployment-rendering	A	.	docs/report-site/assets/sprites/hub.png	feat: add interactive policy sandbox
d29580a	d29580ad9084ea0ff63eb5327c164e00cb568318	2026-07-03T20:18:21-03:00	bigmap-deployment-rendering	A	.	docs/report-site/assets/sprites/tile.png	feat: add interactive policy sandbox
d29580a	d29580ad9084ea0ff63eb5327c164e00cb568318	2026-07-03T20:18:21-03:00	bigmap-deployment-rendering	A	.	docs/report-site/runner.js	feat: add interactive policy sandbox
d29580a	d29580ad9084ea0ff63eb5327c164e00cb568318	2026-07-03T20:18:21-03:00	bigmap-deployment-rendering	M	.	docs/report-site/site.js	feat: add interactive policy sandbox
d29580a	d29580ad9084ea0ff63eb5327c164e00cb568318	2026-07-03T20:18:21-03:00	bigmap-deployment-rendering	M	.	docs/report-site/styles.css	feat: add interactive policy sandbox
d29580a	d29580ad9084ea0ff63eb5327c164e00cb568318	2026-07-03T20:18:21-03:00	bigmap-deployment-rendering	A	.	scripts/export_report_site_policy.py	feat: add interactive policy sandbox
c0d7c9a	c0d7c9a3c6aa94066830ea97d47d43f2fd33ed1f	2026-07-03T20:46:36-03:00	twofifty-frontier-reset	M	.	docs/index.html	fix: use actual frontier policy sandbox
c0d7c9a	c0d7c9a3c6aa94066830ea97d47d43f2fd33ed1f	2026-07-03T20:46:36-03:00	twofifty-frontier-reset	D	.	docs/report-site/assets/data/policy-runner-25x25-4ants.js	fix: use actual frontier policy sandbox
c0d7c9a	c0d7c9a3c6aa94066830ea97d47d43f2fd33ed1f	2026-07-03T20:46:36-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/data/policy-runner-50x50-frontier.js	fix: use actual frontier policy sandbox
c0d7c9a	c0d7c9a3c6aa94066830ea97d47d43f2fd33ed1f	2026-07-03T20:46:36-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/report-draft.pdf	fix: use actual frontier policy sandbox
c0d7c9a	c0d7c9a3c6aa94066830ea97d47d43f2fd33ed1f	2026-07-03T20:46:36-03:00	twofifty-frontier-reset	M	.	docs/report-site/runner.js	fix: use actual frontier policy sandbox
c0d7c9a	c0d7c9a3c6aa94066830ea97d47d43f2fd33ed1f	2026-07-03T20:46:36-03:00	twofifty-frontier-reset	M	.	pyproject.toml	fix: use actual frontier policy sandbox
c0d7c9a	c0d7c9a3c6aa94066830ea97d47d43f2fd33ed1f	2026-07-03T20:46:36-03:00	twofifty-frontier-reset	M	.	report/main.pdf	fix: use actual frontier policy sandbox
c0d7c9a	c0d7c9a3c6aa94066830ea97d47d43f2fd33ed1f	2026-07-03T20:46:36-03:00	twofifty-frontier-reset	M	.	report/main.tex	fix: use actual frontier policy sandbox
c0d7c9a	c0d7c9a3c6aa94066830ea97d47d43f2fd33ed1f	2026-07-03T20:46:36-03:00	twofifty-frontier-reset	M	.	scripts/export_report_site_policy.py	fix: use actual frontier policy sandbox
b0ed5ef	b0ed5ef515db1e302e7758e57433c547be228820	2026-07-03T22:04:35-03:00	twofifty-frontier-reset	M	.	docs/index.html	docs: deepen report site experiment story
b0ed5ef	b0ed5ef515db1e302e7758e57433c547be228820	2026-07-03T22:04:35-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/videos/random-rollout.mp4	docs: deepen report site experiment story
b0ed5ef	b0ed5ef515db1e302e7758e57433c547be228820	2026-07-03T22:04:35-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/videos/reset-boundary-250x250.mp4	docs: deepen report site experiment story
b0ed5ef	b0ed5ef515db1e302e7758e57433c547be228820	2026-07-03T22:04:35-03:00	twofifty-frontier-reset	M	.	docs/report-site/site.js	docs: deepen report site experiment story
b0ed5ef	b0ed5ef515db1e302e7758e57433c547be228820	2026-07-03T22:04:35-03:00	twofifty-frontier-reset	M	.	docs/report-site/styles.css	docs: deepen report site experiment story
ef5928d	ef5928ded36d5db4ab4bbe8125ae7d1a6bff2212	2026-07-03T22:12:29-03:00	report-site-paper-assets	M	.	docs/index.html	docs: clarify report site narrative opening
ef5928d	ef5928ded36d5db4ab4bbe8125ae7d1a6bff2212	2026-07-03T22:12:29-03:00	report-site-paper-assets	M	.	docs/report-site/site.js	docs: clarify report site narrative opening
ef5928d	ef5928ded36d5db4ab4bbe8125ae7d1a6bff2212	2026-07-03T22:12:29-03:00	report-site-paper-assets	M	.	docs/report-site/styles.css	docs: clarify report site narrative opening
2303467	2303467853b06db594ade766d2cf28a13aa1b184	2026-07-03T22:52:26-03:00	report-site-paper-assets	M	.	docs/index.html	docs: make report site more readable
2303467	2303467853b06db594ade766d2cf28a13aa1b184	2026-07-03T22:52:26-03:00	report-site-paper-assets	M	.	docs/report-site/site.js	docs: make report site more readable
2303467	2303467853b06db594ade766d2cf28a13aa1b184	2026-07-03T22:52:26-03:00	report-site-paper-assets	M	.	docs/report-site/styles.css	docs: make report site more readable
1f871b3	1f871b34ecb72a1362683898f164264a7729ebce	2026-07-04T10:03:37-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/posters/tree-bigmap.jpg	feat: add report site experiment tree media
1f871b3	1f871b34ecb72a1362683898f164264a7729ebce	2026-07-04T10:03:37-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/posters/tree-bits-ants.jpg	feat: add report site experiment tree media
1f871b3	1f871b34ecb72a1362683898f164264a7729ebce	2026-07-04T10:03:37-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/posters/tree-critic50.jpg	feat: add report site experiment tree media
1f871b3	1f871b34ecb72a1362683898f164264a7729ebce	2026-07-04T10:03:37-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/posters/tree-frontier50.jpg	feat: add report site experiment tree media
1f871b3	1f871b34ecb72a1362683898f164264a7729ebce	2026-07-04T10:03:37-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/posters/tree-large-scale-100.jpg	feat: add report site experiment tree media
1f871b3	1f871b34ecb72a1362683898f164264a7729ebce	2026-07-04T10:03:37-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/posters/tree-large-scale-250.jpg	feat: add report site experiment tree media
1f871b3	1f871b34ecb72a1362683898f164264a7729ebce	2026-07-04T10:03:37-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/posters/tree-rare50.jpg	feat: add report site experiment tree media
1f871b3	1f871b34ecb72a1362683898f164264a7729ebce	2026-07-04T10:03:37-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/posters/tree-small-scale.jpg	feat: add report site experiment tree media
1f871b3	1f871b34ecb72a1362683898f164264a7729ebce	2026-07-04T10:03:37-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/posters/tree-unlock25.jpg	feat: add report site experiment tree media
1f871b3	1f871b34ecb72a1362683898f164264a7729ebce	2026-07-04T10:03:37-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/posters/tree-world.jpg	feat: add report site experiment tree media
1f871b3	1f871b34ecb72a1362683898f164264a7729ebce	2026-07-04T10:03:37-03:00	twofifty-frontier-reset	A	.	docs/report-site/assets/videos/bigmap-50x50-policy-1000x1000.mp4	feat: add report site experiment tree media
cf60c11	cf60c112b0c3e830468ac02051dd7e0ef3b4d4a5	2026-07-04T10:19:24-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/posters/tree-bigmap.jpg	feat: refresh report experiment tree posters
cf60c11	cf60c112b0c3e830468ac02051dd7e0ef3b4d4a5	2026-07-04T10:19:24-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/posters/tree-bits-ants.jpg	feat: refresh report experiment tree posters
cf60c11	cf60c112b0c3e830468ac02051dd7e0ef3b4d4a5	2026-07-04T10:19:24-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/posters/tree-critic50.jpg	feat: refresh report experiment tree posters
cf60c11	cf60c112b0c3e830468ac02051dd7e0ef3b4d4a5	2026-07-04T10:19:24-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/posters/tree-frontier50.jpg	feat: refresh report experiment tree posters
cf60c11	cf60c112b0c3e830468ac02051dd7e0ef3b4d4a5	2026-07-04T10:19:24-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/posters/tree-large-scale-100.jpg	feat: refresh report experiment tree posters
cf60c11	cf60c112b0c3e830468ac02051dd7e0ef3b4d4a5	2026-07-04T10:19:24-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/posters/tree-large-scale-250.jpg	feat: refresh report experiment tree posters
cf60c11	cf60c112b0c3e830468ac02051dd7e0ef3b4d4a5	2026-07-04T10:19:24-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/posters/tree-rare50.jpg	feat: refresh report experiment tree posters
cf60c11	cf60c112b0c3e830468ac02051dd7e0ef3b4d4a5	2026-07-04T10:19:24-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/posters/tree-small-scale.jpg	feat: refresh report experiment tree posters
cf60c11	cf60c112b0c3e830468ac02051dd7e0ef3b4d4a5	2026-07-04T10:19:24-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/posters/tree-unlock25.jpg	feat: refresh report experiment tree posters
cf60c11	cf60c112b0c3e830468ac02051dd7e0ef3b4d4a5	2026-07-04T10:19:24-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/posters/tree-world.jpg	feat: refresh report experiment tree posters
2634925	26349251e3488ce91e66d5528900424caf8cffb9	2026-07-04T10:19:38-03:00	report-site-paper-assets	M	.	docs/index.html	docs: rewrite report site in spanish
2634925	26349251e3488ce91e66d5528900424caf8cffb9	2026-07-04T10:19:38-03:00	report-site-paper-assets	M	.	docs/report-site/runner.js	docs: rewrite report site in spanish
2634925	26349251e3488ce91e66d5528900424caf8cffb9	2026-07-04T10:19:38-03:00	report-site-paper-assets	M	.	docs/report-site/site.js	docs: rewrite report site in spanish
2634925	26349251e3488ce91e66d5528900424caf8cffb9	2026-07-04T10:19:38-03:00	report-site-paper-assets	M	.	docs/report-site/styles.css	docs: rewrite report site in spanish
7f96d04	7f96d04b0426e68874c85ddc829779ce37690c8c	2026-07-04T10:26:19-03:00	jax-mappo-training-core	A	.	.github/workflows/deploy-pages.yml	ci: deploy report site to pages
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/plots/fig_250x250_diagnostics.png	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/plots/fig_25x25_modes.png	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/plots/fig_behavior_montage.jpg	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/plots/fig_bits_vs_ants.png	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/plots/fig_critic_50x50.png	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	docs/report-site/assets/plots/fig_rare_50x50.png	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	report/data/figure_behavior_sources.csv	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	report/figures/fig_250x250_diagnostics.pdf	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	report/figures/fig_250x250_diagnostics.png	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	report/figures/fig_25x25_modes.pdf	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	report/figures/fig_25x25_modes.png	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	report/figures/fig_behavior_montage.jpg	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	report/figures/fig_bits_vs_ants.pdf	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	report/figures/fig_bits_vs_ants.png	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	report/figures/fig_critic_50x50.pdf	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	report/figures/fig_critic_50x50.png	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	report/figures/fig_rare_50x50.pdf	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	report/figures/fig_rare_50x50.png	docs: remove embedded figure titles
20e0593	20e059393573ddec5923341b7b96860275b936f4	2026-07-04T10:29:54-03:00	twofifty-frontier-reset	M	.	report/scripts/build_figures.py	docs: remove embedded figure titles
